Plot,Epi,Chip,Length,RidgeW,Temp,DataType,DataNo,Resistance,Ideality,Leakage,Threshold,PowerMax,Rolloff,File,Folder
x,E2,R03C12,700,2.3,38,LIV,1,,,,28,49.06325,342,E2_R03C12_Ridge_2.3um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R03C12
x,E2,R03C12,700,2.3,45,IV,1,2.3,2.701014628,-2.28E-06,,,,E2_R03C12_Ridge_2.3um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R03C12
x,E2,R03C12,700,2.3,45,LIV,1,,,,33,44.67863,339,E2_R03C12_Ridge_2.3um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R03C12
x,E2,R03C12,700,2.5,25,IV,1,2.17,2.455041797,-2.25E-06,,,,E2_R03C12_Ridge_2.5um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R03C12
x,E2,R03C12,700,2.5,25,LIV,1,,,,21,78.35405,414.99,E2_R03C12_Ridge_2.5um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R03C12
x,E2,R03C12,700,2.5,38,IV,1,2.11,2.608630021,-2.19E-06,,,,E2_R03C12_Ridge_2.5um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R03C12
x,E2,R03C12,700,2.5,38,LIV,1,,,,24,69.08947,367,E2_R03C12_Ridge_2.5um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R03C12
x,E2,R03C12,700,2.5,45,IV,1,2.09,2.676878989,-2.27E-06,,,,E2_R03C12_Ridge_2.5um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R03C12
x,E2,R03C12,700,2.5,45,LIV,1,,,,27,64.25052,355,E2_R03C12_Ridge_2.5um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R03C12
x,E2,R03C12,700,3,25,IV,1,1.9,2.435449384,-2.17E-06,,,,E2_R03C12_Ridge_3um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R03C12
x,E2,R03C12,700,3,25,LIV,1,,,,22,80.63973,442,E2_R03C12_Ridge_3um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R03C12
x,E2,R03C12,700,3,38,IV,1,1.84,2.590153085,-2.30E-06,,,,E2_R03C12_Ridge_3um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R03C12
x,E2,R03C12,700,3,38,LIV,1,,,,26,71.16473,427,E2_R03C12_Ridge_3um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R03C12
x,E2,R03C12,700,3,45,IV,1,1.84,2.647815165,-2.24E-06,,,,E2_R03C12_Ridge_3um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R03C12
x,E2,R03C12,700,3,45,LIV,1,,,,29,65.86769,409,E2_R03C12_Ridge_3um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R03C12
x,E2,R04C04,700,2,25,IV,1,2.33,2.771478633,-2.59E-05,,,,E2_R04C04_Ridge_2um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,2,25,LIV,1,,,,39,56.10271,397,E2_R04C04_Ridge_2um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,2,38,IV,1,2.48,2.693850986,-2.91E-05,,,,E2_R04C04_Ridge_2um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,2,38,LIV,1,,,,49,44.84724,376,E2_R04C04_Ridge_2um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,2,45,IV,1,2.5,2.74870601,-2.86E-05,,,,E2_R04C04_Ridge_2um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,2,45,LIV,1,,,,57,37.19841,365,E2_R04C04_Ridge_2um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,2.3,25,IV,1,2.19,2.426683152,-2.79E-05,,,,E2_R04C04_Ridge_2.3um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,2.3,25,LIV,1,,,,27,86.8886,456,E2_R04C04_Ridge_2.3um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,2.3,38,IV,1,2.2,2.713811577,-2.96E-05,,,,E2_R04C04_Ridge_2.3um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,2.3,38,LIV,1,,,,34,76.61802,422,E2_R04C04_Ridge_2.3um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,2.3,45,IV,1,2.04,2.716393439,-2.88E-05,,,,E2_R04C04_Ridge_2.3um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,2.3,45,LIV,1,,,,36,70.78203,413,E2_R04C04_Ridge_2.3um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,2.5,25,IV,1,2.07,2.481306223,-2.92E-05,,,,E2_R04C04_Ridge_2.5um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,2.5,25,LIV,1,,,,27,54.39325,457,E2_R04C04_Ridge_2.5um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,2.5,38,IV,1,2.55,2.791947038,-3.09E-05,,,,E2_R04C04_Ridge_2.5um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,2.5,38,LIV,1,,,,32,44.65058,433,E2_R04C04_Ridge_2.5um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,2.5,45,IV,1,1.99,2.687881955,-2.91E-05,,,,E2_R04C04_Ridge_2.5um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,2.5,45,LIV,1,,,,36,39.49869,354,E2_R04C04_Ridge_2.5um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,3,25,IV,1,1.79,2.723651947,-3.22E-05,,,,E2_R04C04_Ridge_3um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,3,25,LIV,1,,,,26,94.77931,490,E2_R04C04_Ridge_3um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,3,38,IV,1,1.73,2.76888491,-3.17E-05,,,,E2_R04C04_Ridge_3um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,3,38,LIV,1,,,,31,84.493,458,E2_R04C04_Ridge_3um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,3,45,IV,1,1.73,2.698818434,-3.06E-05,,,,E2_R04C04_Ridge_3um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C04,700,3,45,LIV,1,,,,33,78.30258,449,E2_R04C04_Ridge_3um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C04
x,E2,R04C12,700,2,25,IV,1,2.54,2.591655589,-2.59E-06,,,,E2_R04C12_Ridge_2um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C12
x,E2,R04C12,700,2,25,LIV,1,,,,17,72.3385,390,E2_R04C12_Ridge_2um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C12
x,E2,R04C12,700,2.3,25,IV,1,2.36,2.590417877,-2.59E-06,,,,E2_R04C12_Ridge_2.3um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C12
x,E2,R04C12,700,2.3,25,LIV,1,,,,19,79.51441,438,E2_R04C12_Ridge_2.3um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C12
x,E2,R04C12,700,2.3,38,IV,1,2.29,2.717568451,-2.46E-06,,,,E2_R04C12_Ridge_2.3um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C12
x,E2,R04C12,700,2.3,38,LIV,1,,,,23,70.05465,417,E2_R04C12_Ridge_2.3um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C12
x,E2,R04C12,700,2.3,45,IV,1,2.3,2.77550339,-2.63E-06,,,,E2_R04C12_Ridge_2.3um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C12
x,E2,R04C12,700,2.3,45,LIV,1,,,,25,65.24732,415,E2_R04C12_Ridge_2.3um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C12
x,E2,R04C12,700,2.5,25,IV,1,2.19,2.57929169,-2.57E-06,,,,E2_R04C12_Ridge_2.5um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C12
x,E2,R04C12,700,2.5,25,LIV,1,,,,21,78.96268,459,E2_R04C12_Ridge_2.5um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C12
x,E2,R04C12,700,2.5,38,IV,1,2.16,2.711725294,-2.52E-06,,,,E2_R04C12_Ridge_2.5um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C12
x,E2,R04C12,700,2.5,38,LIV,1,,,,25,69.83943,438,E2_R04C12_Ridge_2.5um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C12
x,E2,R04C12,700,2.5,45,IV,1,2.19,2.769341182,-2.52E-06,,,,E2_R04C12_Ridge_2.5um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C12
x,E2,R04C12,700,2.5,45,LIV,1,,,,27,65.13666,419,E2_R04C12_Ridge_2.5um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C12
x,E2,R04C12,700,3,25,IV,1,1.9,2.540313225,-2.54E-06,,,,E2_R04C12_Ridge_3um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C12
x,E2,R04C12,700,3,25,LIV,1,,,,22,82.75286,486.99,E2_R04C12_Ridge_3um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C12
x,E2,R04C12,700,3,38,LIV,1,,,,28,74.12059,492,E2_R04C12_Ridge_3um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C12
x,E2,R04C12,700,3,45,IV,1,1.88,2.727436937,-2.52E-06,,,,E2_R04C12_Ridge_3um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C12
x,E2,R04C12,700,3,45,LIV,1,,,,29,68.8976,441,E2_R04C12_Ridge_3um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E2/DOE 1/Mounted/LIV/700um/R04C12
x,E3,R03C01,250,2,25,IV,1,8.01,2.844494929,-9.46E-07,,,,E3_R03C01_Ridge_2um_L_250um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R03C01
x,E3,R03C01,250,2,25,LIV,1,,,,,0.09048973,89,E3_R03C01_Ridge_2um_L_250um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R03C01
x,E3,R03C01,250,2,38,IV,1,6.1,2.919245258,-1.11E-06,,,,E3_R03C01_Ridge_2um_L_250um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R03C01
x,E3,R03C01,250,2,38,LIV,1,,,,,0.0722135,96,E3_R03C01_Ridge_2um_L_250um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R03C01
x,E3,R03C01,250,2.5,25,IV,1,4.73,2.745773244,-9.88E-07,,,,E3_R03C01_Ridge_2.5um_L_250um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R03C01
x,E3,R03C01,250,2.5,25,LIV,1,,,,,0.182172,94,E3_R03C01_Ridge_2.5um_L_250um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R03C01
x,E3,R03C01,250,2.5,38,IV,1,4.72,2.861035537,-1.11E-06,,,,E3_R03C01_Ridge_2.5um_L_250um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R03C01
x,E3,R03C01,250,2.5,38,LIV,1,,,,,0.108439,102,E3_R03C01_Ridge_2.5um_L_250um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R03C01
x,E3,R03C01,250,3,25,IV,1,4.18,2.733489212,-9.99E-07,,,,E3_R03C01_Ridge_3um_L_250um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R03C01
x,E3,R03C01,250,3,25,LIV,1,,,,35,8.022042,129,E3_R03C01_Ridge_3um_L_250um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R03C01
x,E3,R03C01,250,3,38,IV,1,4.26,2.852962844,-1.12E-06,,,,E3_R03C01_Ridge_3um_L_250um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R03C01
x,E3,R03C01,250,3,38,LIV,1,,,,53,2.930342,101,E3_R03C01_Ridge_3um_L_250um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R03C01
x,E3,R04C01,250,2,25,IV,1,6.04,2.674240119,-8.74E-07,,,,E3_R04C01_Ridge_2um_L_250um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C01
x,E3,R04C01,250,2,25,LIV,1,,,,,0.1362575,85,E3_R04C01_Ridge_2um_L_250um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C01
x,E3,R04C01,250,2.3,25,IV,1,4.72,2.652761214,-8.75E-07,,,,E3_R04C01_Ridge_2.3um_L_250um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C01
x,E3,R04C01,250,2.3,25,LIV,1,,,,21,15.68336,133,E3_R04C01_Ridge_2.3um_L_250um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C01
x,E3,R04C01,250,2.3,38,IV,1,4.84,2.780009117,-9.62E-07,,,,E3_R04C01_Ridge_2.3um_L_250um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C01
x,E3,R04C01,250,2.3,38,LIV,1,,,,29,10.20143,124,E3_R04C01_Ridge_2.3um_L_250um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C01
x,E3,R04C01,250,2.3,45,IV,1,4.86,2.846434254,-1.01E-06,,,,E3_R04C01_Ridge_2.3um_L_250um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C01
x,E3,R04C01,250,2.3,45,LIV,1,,,,35,7.361774,112,E3_R04C01_Ridge_2.3um_L_250um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C01
x,E3,R04C01,250,2.5,25,IV,1,4.82,2.642921048,-8.56E-07,,,,E3_R04C01_Ridge_2.5um_L_250um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C01
x,E3,R04C01,250,2.5,25,LIV,1,,,,,0.117778,110,E3_R04C01_Ridge_2.5um_L_250um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C01
x,E3,R04C01,250,2.5,38,IV,1,4.87,2.773246436,-9.48E-07,,,,E3_R04C01_Ridge_2.5um_L_250um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C01
x,E3,R04C01,250,2.5,38,LIV,1,,,,,0.09255701,114,E3_R04C01_Ridge_2.5um_L_250um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C01
x,E3,R04C01,250,2.5,45,IV,1,4.77,2.826001156,-1.01E-06,,,,E3_R04C01_Ridge_2.5um_L_250um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C01
x,E3,R04C01,250,2.5,45,LIV,1,,,,,0.08285727,115,E3_R04C01_Ridge_2.5um_L_250um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C01
x,E3,R04C01,250,3,25,IV,1,3.96,2.594879686,-8.64E-07,,,,E3_R04C01_Ridge_3um_L_250um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C01
x,E3,R04C01,250,3,25,LIV,1,,,,17,22.97333,164,E3_R04C01_Ridge_3um_L_250um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C01
x,E3,R04C01,250,3,38,IV,1,3.94,2.737757616,-9.55E-07,,,,E3_R04C01_Ridge_3um_L_250um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C01
x,E3,R04C01,250,3,38,LIV,1,,,,22,17.31397,149,E3_R04C01_Ridge_3um_L_250um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C01
x,E3,R04C01,250,3,45,IV,1,3.96,2.792860926,-9.79E-07,,,,E3_R04C01_Ridge_3um_L_250um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C01
x,E3,R04C01,250,3,45,LIV,1,,,,26,14.49213,137,E3_R04C01_Ridge_3um_L_250um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C01
x,E3,R04C09,250,2,25,IV,1,6.28,3.099421078,-0.000309063,,,,E3_R04C09_Ridge_2um_L_250um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C09
x,E3,R04C09,250,2,25,LIV,1,,,,40,2.750983,79,E3_R04C09_Ridge_2um_L_250um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C09
x,E3,R04C09,250,2.5,25,IV,1,4.41,3.391052796,-0.000301834,,,,E3_R04C09_Ridge_2.5um_L_250um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C09
x,E3,R04C09,250,2.5,25,LIV,1,,,,40,3.673024,95,E3_R04C09_Ridge_2.5um_L_250um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C09
x,E3,R04C09,250,3,25,IV,1,4.01,3.650399456,-0.00068025,,,,E3_R04C09_Ridge_3um_L_250um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C09
x,E3,R04C09,250,3,25,LIV,1,,,,34,10.26874,117,E3_R04C09_Ridge_3um_L_250um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/250um/R04C09
x,E3,R03C02,400,2.3,25,IV,1,2.97,2.541741858,-1.64E-06,,,,E3_R03C02_Ridge_2.3um_L_400um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C02
x,E3,R03C02,400,2.3,25,LIV,1,,,,18,32.69053,240,E3_R03C02_Ridge_2.3um_L_400um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C02
x,E3,R03C02,400,2.3,38,IV,1,2.99,2.671631028,-1.52E-06,,,,E3_R03C02_Ridge_2.3um_L_400um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C02
x,E3,R03C02,400,2.3,38,LIV,1,,,,23,26.357,219,E3_R03C02_Ridge_2.3um_L_400um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C02
x,E3,R03C02,400,2.3,45,IV,1,3,2.726589147,-1.67E-06,,,,E3_R03C02_Ridge_2.3um_L_400um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C02
x,E3,R03C02,400,2.3,45,LIV,1,,,,26,23.19863,204.99,E3_R03C02_Ridge_2.3um_L_400um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C02
x,E3,R03C02,400,2.5,25,IV,1,2.82,2.54716621,-1.34E-06,,,,E3_R03C02_Ridge_2.5um_L_400um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C02
x,E3,R03C02,400,2.5,25,LIV,1,,,,20,38.24143,247,E3_R03C02_Ridge_2.5um_L_400um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C02
x,E3,R03C02,400,2.5,38,IV,1,3.07,2.676800796,-1.53E-06,,,,E3_R03C02_Ridge_2.5um_L_400um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C02
x,E3,R03C02,400,2.5,38,LIV,1,,,,25,30.7748,226,E3_R03C02_Ridge_2.5um_L_400um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C02
